RL.R,I(AM1.nA),V(un3),
49700,0.0001567601856174889,3.895490612594599,
49800,0.00015645361419309013,3.895694993407944,
49900,0.00015614823953419448,3.8958985763781526,
50000,0.00015584405464671777,3.896101366167944,
50100,0.0001555410525909691,3.8963033674037755,
50200,0.0001552392264811233,3.8965045846761948,
50300,0.00015493856948469922,3.8967050225401856,
50400,0.00015463907482204418,3.8969046855155134,
50500,0.00015434073576582437,3.897103578087065,
50600,0.00015404354564052105,3.897301704705183,
50700,0.00015374749782193285,3.897499069785998,
50800,0.00015345258573668343,3.8976956777117593,
50900,0.00015315880286173494,3.8978915328311547,
51000,0.00015286614272390727,3.8980866394596356,
51100,0.00015257459889940237,3.8982810018797305,
51200,0.0001522841650133344,3.8984746243413606,
51300,0.0001519948347392651,3.898667511062149,
51400,0.00015170660179874423,3.898859666227726,
51500,0.00015141945996085567,3.8990510939920333,
51600,0.0001511334030417683,3.899241798477622,
51700,0.00015084842490429204,3.8994317837759493,
51800,0.00015056451945743906,3.8996210539476714,
51900,0.00015028168065598965,3.8998096130229314,
52000,0.00014999990250006337,3.899997465001648,
52100,0.0001497191790346946,3.9001846138537943,
52200,0.0001494395043494131,3.900371063519682,
52300,0.00014916087257782926,3.900556817910235,
52400,0.0001488832778972238,3.9007418809072636,
52500,0.00014860671452814224,3.9009262563637344,
52600,0.00014833117673399387,3.9011099481040388,
52700,0.0001480566588206549,3.9012929599242567,
52800,0.00014778315513607647,3.9014752955924186,
52900,0.0001475106600698965,3.901656958848763,
53000,0.00014723916805305635,3.9018379534059933,
53100,0.0001469686735574211,3.9020182829495305,
53200,0.0001466991710954046,3.902197951137763,
53300,0.00014643065521959824,3.902376961602293,
53400,0.00014616312052240395,3.9025553179481856,
53500,0.00014589656163567117,3.9027330237542035,
53600,0.0001456309732303378,3.902910082573053,
53700,0.00014536635001607517,3.9030864979316178,
53800,0.00014510268674093656,3.9032622733311935,
53900,0.00014483997819100995,3.9034374122477185,
54000,0.00014457821919007426,3.9036119181320053,
54100,0.0001443174045992593,3.903785794409964,
54200,0.00014405752931670964,3.9039590444828307,
54300,0.00014379858827725172,3.9041316717273844,
54400,0.00014354057645206506,3.90430367949617,
54500,0.0001432834888483565,3.904475071117715,
54600,0.00014302732050903814,3.9046458498967413,
54700,0.00014277206651240883,3.9048160191143815,
54800,0.0001425177219718389,3.904985582028386,
54900,0.0001422642820354584,3.9051545418733333,
55000,0.00014201174188584848,3.905322901860833,
55100,0.0001417600967397362,3.9054906651797325,
55200,0.00014150934184769257,3.905657834996315,
55300,0.0001412594724938337,3.9058244144545013,
55400,0.00014101048399552512,3.9059904066760454,
55500,0.0001407623717030894,3.9061558147607305,
55600,0.0001405151309995166,3.9063206417865612,
55700,0.00014026875730017787,3.906484890809954,
55800,0.00014002324605254224,3.9066485648659284,
55900,0.00013977859273589594,3.9068116669682915,
56000,0.00013953479286106513,3.9069742001098233,
56100,0.00013929184197014122,3.907136167262461,
56200,0.00013904973563620923,3.9072975713774794,
56300,0.00013880846946307887,3.9074584153856704,
56400,0.00013856803908501842,3.9076187021975195,
56500,0.00013832844016649143,3.9077784347033826,
56600,0.00013808966840189607,3.9079376157736587,
56700,0.0001378517195153073,3.9080962482589627,
56800,0.00013761458926022169,3.9082543349902954,
56900,0.00013737827341930443,3.9084118787792113,
57000,0.00013714276780413983,3.908568882417985,
57100,0.0001369080682549835,3.9087253486797784,
57200,0.00013667417064051754,3.9088812803188016,
57300,0.00013644107085760817,3.9090366800704746,
57400,0.00013620876483106582,3.909191550651589,
57500,0.00013597724851340746,3.9093458947604653,
57600,0.00013574651788462184,3.9094997150771085,
57700,0.00013551656895193645,3.909653014263366,
57800,0.0001352873977495875,3.9098057949630785,
57900,0.0001350590003385918,3.909958059802232,
58000,0.00013483137280652108,3.9101098113891117,
58100,0.0001346045112672787,3.910261052314446,
58200,0.00013437841186087827,3.910411785151558,
58300,0.000134153070753225,3.9105620124565084,
58400,0.00013392848413589872,3.910711736768243,
58500,0.0001337046482259396,3.910860960608733,
58600,0.00013348155926563545,3.9110096864831188,
58700,0.00013325921352231167,3.911157916879848,
