RL.R,I(AM1.nA),V(un3),
50700,0.000043469587426885516,1.1019540412715478,
50800,0.00004344597861849609,1.1035278569098006,
50900,0.000043422395440590583,1.1050999639630306,
51000,0.00004339883785145374,1.1066703652120704,
51100,0.000043375305809460746,1.108239063431722,
51200,0.00004335179927307704,1.109806061390772,
51300,0.000043328318200858026,1.1113713618520085,
51400,0.00004330486255144889,1.1129349675722364,
51500,0.000043281432283584276,1.114496881302295,
51600,0.000043258027356088116,1.1160571057870734,
51700,0.00004323464772787335,1.1176156437655262,
51800,0.00004321129335794169,1.1191724979706896,
51900,0.000043187964205383394,1.120727671129699,
52000,0.00004316466022937701,1.1222811659638021,
52100,0.00004314138138918916,1.1238329851883775,
52200,0.000043118127644174266,1.1253831315129483,
52300,0.000043094898953774366,1.1269316076411997,
52400,0.000043071695277518835,1.1284784162709935,
52500,0.00004304851657502415,1.130023560094384,
52600,0.0000430253628059937,1.1315670417976342,
52700,0.00004300223393021749,1.1331088640612308,
52800,0.00004297912990757195,1.1346490295598997,
52900,0.000042956050698019716,1.1361875409626216,
53000,0.00004293299626160936,1.137724400932648,
53100,0.00004290996655847515,1.1392596121275154,
53200,0.000042886961548836887,1.1407931771990614,
53300,0.00004286398119299962,1.1423250987934397,
53400,0.00004284102545135341,1.1438553795511361,
53500,0.000042818094284373165,1.1453840221069822,
53600,0.000042795187652618345,1.1469110290901716,
53700,0.000042772305516732765,1.1484364031242746,
53800,0.000042749447837444375,1.1499601468272536,
53900,0.00004272661457556503,1.1514822628114776,
54000,0.000042703805691990264,1.1530027536837373,
54100,0.000042681021147699064,1.1545216220452597,
54200,0.000042658260903753657,1.156038870491724,
54300,0.000042635524921299266,1.157554501613275,
54400,0.00004261281316156393,1.159068517994539,
54500,0.00004259012558585824,1.160580922214637,
54600,0.00004256746215557514,1.1620917168472014,
54700,0.00004254482283218972,1.1636009044603888,
54800,0.00004252220757725896,1.1651084876168953,
54900,0.000042499616352421555,1.1666144688739717,
55000,0.000042477049119397684,1.1681188507834361,
55100,0.00004245450583998876,1.1696216358916902,
55200,0.00004243198647607728,1.171122826739733,
55300,0.00004240949098962654,1.1726224258631737,
55400,0.00004238701934268048,1.1741204357922492,
55500,0.000042364571497363427,1.175616859051835,
55600,0.00004234214741587992,1.1771116981614618,
55700,0.000042319747060514456,1.1786049556353277,
55800,0.00004229737039363132,1.1800966339823138,
55900,0.000042275017377674336,1.1815867357059977,
56000,0.00004225268797516669,1.1830752633046673,
56100,0.00004223038214871071,1.1845622192713352,
56200,0.00004220809986098763,1.1860476060937524,
56300,0.00004218584107475743,1.1875314262544217,
56400,0.000042163605752858595,1.1890136822306123,
56500,0.00004214139385820791,1.1904943764943734,
56600,0.00004211920535380028,1.1919735115125478,
56700,0.00004209704020270848,1.1934510897467854,
56800,0.000042074898368083,1.194927113653557,
56900,0.00004205277981315179,1.1964015856841685,
57000,0.00004203068450122012,1.1978745082847735,
57100,0.0000420086123956703,1.1993458838963873,
57200,0.00004198656345996155,1.2008157149549004,
57300,0.000041964537657629735,1.202284003891092,
